date,ticker,quarter,year,period_start,period_end,close,volume,eps,rev,GS,JPM,MS
2023-09-07,AAPL,Q3,2023,2023-07-01,2023-09-30,116.70071336453968,3637236,1.9,82.7,Sell,Buy,Hold
2023-09-08,AAPL,Q3,2023,2023-07-01,2023-09-30,117.06319032925164,1600846,1.9,82.7,Sell,Buy,Hold
2023-09-11,AAPL,Q3,2023,2023-07-01,2023-09-30,118.44141146108775,1621378,1.9,82.7,Sell,Buy,Hold
2023-09-12,AAPL,Q3,2023,2023-07-01,2023-09-30,117.79071972719451,1264616,1.9,82.7,Sell,Buy,Hold
2023-09-13,AAPL,Q3,2023,2023-07-01,2023-09-30,117.32211234832644,4488136,1.9,82.7,Sell,Buy,Hold
2023-09-14,AAPL,Q3,2023,2023-07-01,2023-09-30,117.45176986149616,1569507,1.9,82.7,Sell,Buy,Hold
2023-09-15,AAPL,Q3,2023,2023-07-01,2023-09-30,118.76678696447014,1068019,1.9,82.7,Sell,Buy,Hold
2023-09-18,AAPL,Q3,2023,2023-07-01,2023-09-30,118.93673310066168,3875498,1.9,82.7,Sell,Buy,Hold
2023-09-19,AAPL,Q3,2023,2023-07-01,2023-09-30,117.451250600934,3559863,1.9,82.7,Sell,Buy,Hold
2023-09-20,AAPL,Q3,2023,2023-07-01,2023-09-30,117.7593636241764,2967545,1.9,82.7,Sell,Buy,Hold
2023-09-21,AAPL,Q3,2023,2023-07-01,2023-09-30,119.69401279649688,3323417,1.9,82.7,Sell,Buy,Hold
2023-09-22,AAPL,Q3,2023,2023-07-01,2023-09-30,119.77280489888216,1408073,1.9,82.7,Sell,Buy,Hold
2023-09-25,AAPL,Q3,2023,2023-07-01,2023-09-30,119.92787386660753,1779421,1.9,82.7,Sell,Buy,Hold
2023-09-26,AAPL,Q3,2023,2023-07-01,2023-09-30,118.423250251477,3848745,1.9,82.7,Sell,Buy,Hold
2023-09-27,AAPL,Q3,2023,2023-07-01,2023-09-30,116.77338574550396,3851452,1.9,82.7,Sell,Buy,Hold
2023-09-28,AAPL,Q3,2023,2023-07-01,2023-09-30,116.0311003077468,4757283,1.9,82.7,Sell,Buy,Hold
2023-09-29,AAPL,Q3,2023,2023-07-01,2023-09-30,115.65285614269948,4581881,1.9,82.7,Sell,Buy,Hold
2023-10-02,AAPL,Q4,2023,2023-10-01,2023-12-31,115.77326799472527,4180496,2.85,75.0,Sell,Buy,Hold
2023-10-03,AAPL,Q4,2023,2023-10-01,2023-12-31,115.96556132550208,4757272,2.85,75.0,Sell,Buy,Hold
2023-10-04,AAPL,Q4,2023,2023-10-01,2023-12-31,117.83818130188492,4231050,2.85,75.0,Sell,Buy,Hold
2023-10-05,AAPL,Q4,2023,2023-10-01,2023-12-31,117.90735780898147,4990458,2.85,75.0,Sell,Buy,Hold
2023-10-06,AAPL,Q4,2023,2023-10-01,2023-12-31,119.16909366534634,2484398,2.85,75.0,Sell,Buy,Hold
2023-10-09,AAPL,Q4,2023,2023-10-01,2023-12-31,119.12223446901449,3388382,2.85,75.0,Sell,Buy,Hold
2023-10-10,AAPL,Q4,2023,2023-10-01,2023-12-31,120.86076522962064,3263627,2.85,75.0,Sell,Buy,Hold
2023-10-11,AAPL,Q4,2023,2023-10-01,2023-12-31,118.62119821665917,2960088,2.85,75.0,Sell,Buy,Hold
2023-10-12,AAPL,Q4,2023,2023-10-01,2023-12-31,117.91309734867028,2085401,2.85,75.0,Sell,Buy,Hold
2023-10-13,AAPL,Q4,2023,2023-10-01,2023-12-31,119.07793848245193,4154342,2.85,75.0,Sell,Buy,Hold
2023-10-16,AAPL,Q4,2023,2023-10-01,2023-12-31,118.87378071026028,3277431,2.85,75.0,Sell,Buy,Hold
2023-10-17,AAPL,Q4,2023,2023-10-01,2023-12-31,119.98629885324706,3336204,2.85,75.0,Sell,Buy,Hold
2023-10-18,AAPL,Q4,2023,2023-10-01,2023-12-31,120.44921611484162,1171165,2.85,75.0,Sell,Buy,Hold
2023-10-19,AAPL,Q4,2023,2023-10-01,2023-12-31,121.59392275086572,1454914,2.85,75.0,Sell,Buy,Hold
2023-10-20,AAPL,Q4,2023,2023-10-01,2023-12-31,122.34166559351992,1917493,2.85,75.0,Sell,Buy,Hold
2023-10-23,AAPL,Q4,2023,2023-10-01,2023-12-31,123.16860111334496,1778782,2.85,75.0,Sell,Buy,Hold
2023-10-24,AAPL,Q4,2023,2023-10-01,2023-12-31,125.02062346275264,3270335,2.85,75.0,Sell,Buy,Hold
2023-10-25,AAPL,Q4,2023,2023-10-01,2023-12-31,126.26002255545178,1976084,2.85,75.0,Sell,Buy,Hold
2023-10-26,AAPL,Q4,2023,2023-10-01,2023-12-31,127.52105888097512,1627757,2.85,75.0,Sell,Buy,Hold
2023-10-27,AAPL,Q4,2023,2023-10-01,2023-12-31,127.5470997569102,2598114,2.85,75.0,Sell,Buy,Hold
2023-10-30,AAPL,Q4,2023,2023-10-01,2023-12-31,126.80712155936703,1408439,2.85,75.0,Sell,Buy,Hold
2023-10-31,AAPL,Q4,2023,2023-10-01,2023-12-31,125.97350452110636,3930268,2.85,75.0,Sell,Buy,Hold
2023-11-01,AAPL,Q4,2023,2023-10-01,2023-12-31,126.92305658993727,4694732,2.85,75.0,Sell,Buy,Hold
2023-11-02,AAPL,Q4,2023,2023-10-01,2023-12-31,123.86551784836732,1755485,2.85,75.0,Sell,Buy,Hold
2023-11-03,AAPL,Q4,2023,2023-10-01,2023-12-31,122.25691139790013,1827845,2.85,75.0,Sell,Buy,Hold
2023-11-06,AAPL,Q4,2023,2023-10-01,2023-12-31,121.0849208755598,2336458,2.85,75.0,Sell,Buy,Hold
2023-11-07,AAPL,Q4,2023,2023-10-01,2023-12-31,120.7854596431294,4942154,2.85,75.0,Sell,Buy,Hold
2023-11-08,AAPL,Q4,2023,2023-10-01,2023-12-31,117.6485194454688,1998979,2.85,75.0,Sell,Buy,Hold
2023-11-09,AAPL,Q4,2023,2023-10-01,2023-12-31,119.1387456435716,3638065,2.85,75.0,Sell,Buy,Hold
2023-11-10,AAPL,Q4,2023,2023-10-01,2023-12-31,119.85593694125134,2471893,2.85,75.0,Sell,Buy,Hold
2023-11-13,AAPL,Q4,2023,2023-10-01,2023-12-31,122.25833672129018,3346337,2.85,75.0,Sell,Buy,Hold
2023-11-14,AAPL,Q4,2023,2023-10-01,2023-12-31,123.56390415090743,2086941,2.85,75.0,Sell,Buy,Hold
2023-11-15,AAPL,Q4,2023,2023-10-01,2023-12-31,124.84366294263288,1695364,2.85,75.0,Sell,Buy,Hold
2023-11-16,AAPL,Q4,2023,2023-10-01,2023-12-31,127.68534794776336,3310430,2.85,75.0,Sell,Buy,Hold
2023-11-17,AAPL,Q4,2023,2023-10-01,2023-12-31,126.95839539994832,4024475,2.85,75.0,Sell,Buy,Hold
2023-11-20,AAPL,Q4,2023,2023-10-01,2023-12-31,125.06390585736186,2434014,2.85,75.0,Sell,Buy,Hold
2023-11-21,AAPL,Q4,2023,2023-10-01,2023-12-31,124.7736479701862,2011030,2.85,75.0,Sell,Buy,Hold
2023-11-22,AAPL,Q4,2023,2023-10-01,2023-12-31,123.7485097578704,3602498,2.85,75.0,Sell,Buy,Hold
2023-11-23,AAPL,Q4,2023,2023-10-01,2023-12-31,123.43107528358954,3076834,2.85,75.0,Sell,Buy,Hold
2023-11-24,AAPL,Q4,2023,2023-10-01,2023-12-31,122.1415619006212,1250196,2.85,75.0,Sell,Buy,Hold
2023-11-27,AAPL,Q4,2023,2023-10-01,2023-12-31,122.83715267608596,2924667,2.85,75.0,Sell,Buy,Hold
2023-11-28,AAPL,Q4,2023,2023-10-01,2023-12-31,123.4689052079324,1139785,2.85,75.0,Sell,Buy,Hold
2023-11-29,AAPL,Q4,2023,2023-10-01,2023-12-31,123.43566865437548,1158970,2.85,75.0,Sell,Buy,Hold
2023-11-30,AAPL,Q4,2023,2023-10-01,2023-12-31,123.8208711647274,2409483,2.85,75.0,Sell,Buy,Hold
2023-12-01,AAPL,Q4,2023,2023-10-01,2023-12-31,123.64510758317827,4074714,2.85,75.0,Sell,Buy,Hold
2023-12-04,AAPL,Q4,2023,2023-10-01,2023-12-31,124.57846560578632,2114980,2.85,75.0,Sell,Buy,Hold
2023-12-05,AAPL,Q4,2023,2023-10-01,2023-12-31,124.66525319918924,2160331,2.85,75.0,Sell,Buy,Hold
2023-12-06,AAPL,Q4,2023,2023-10-01,2023-12-31,124.33477355473586,1428886,2.85,75.0,Sell,Buy,Hold
2023-12-07,AAPL,Q4,2023,2023-10-01,2023-12-31,125.49595903864682,2846869,2.85,75.0,Sell,Buy,Hold
2023-12-08,AAPL,Q4,2023,2023-10-01,2023-12-31,127.08825569619027,3903510,2.85,75.0,Sell,Buy,Hold
2023-12-11,AAPL,Q4,2023,2023-10-01,2023-12-31,128.79941994234346,3339414,2.85,75.0,Sell,Buy,Hold
2023-12-12,AAPL,Q4,2023,2023-10-01,2023-12-31,127.53024641049984,2394574,2.85,75.0,Sell,Buy,Hold
2023-12-13,AAPL,Q4,2023,2023-10-01,2023-12-31,126.850482676328,2840117,2.85,75.0,Sell,Buy,Hold
2023-12-14,AAPL,Q4,2023,2023-10-01,2023-12-31,124.710385136643,4174811,2.85,75.0,Sell,Buy,Hold
2023-12-15,AAPL,Q4,2023,2023-10-01,2023-12-31,124.41322438537672,1215436,2.85,75.0,Sell,Buy,Hold
2023-12-18,AAPL,Q4,2023,2023-10-01,2023-12-31,124.9320160997272,3820194,2.85,75.0,Sell,Buy,Hold
2023-12-19,AAPL,Q4,2023,2023-10-01,2023-12-31,124.7662150322552,2488356,2.85,75.0,Sell,Buy,Hold
2023-12-20,AAPL,Q4,2023,2023-10-01,2023-12-31,127.19867256907963,2913387,2.85,75.0,Sell,Buy,Hold
2023-12-21,AAPL,Q4,2023,2023-10-01,2023-12-31,126.68349130486784,2179685,2.85,75.0,Sell,Buy,Hold
2023-12-22,AAPL,Q4,2023,2023-10-01,2023-12-31,125.3120085587973,2936131,2.85,75.0,Sell,Buy,Hold
2023-12-25,AAPL,Q4,2023,2023-10-01,2023-12-31,126.02644146529045,4260621,2.85,75.0,Sell,Buy,Hold
2023-12-26,AAPL,Q4,2023,2023-10-01,2023-12-31,126.21553945940585,4494190,2.85,75.0,Sell,Buy,Hold
2023-12-27,AAPL,Q4,2023,2023-10-01,2023-12-31,126.91118385442476,3754532,2.85,75.0,Sell,Buy,Hold
2023-12-28,AAPL,Q4,2023,2023-10-01,2023-12-31,127.29731092055005,2090055,2.85,75.0,Sell,Buy,Hold
2023-12-29,AAPL,Q4,2023,2023-10-01,2023-12-31,127.60799669757874,3588257,2.85,75.0,Sell,Buy,Hold
2022-01-03,MSFT,Q1,2022,2022-01-01,2022-03-31,281.644382094561,3023554,2.36,143.0,,,
2022-01-04,MSFT,Q1,2022,2022-01-01,2022-03-31,279.58776319522974,3913582,2.36,143.0,,,
2022-01-05,MSFT,Q1,2022,2022-01-01,2022-03-31,279.05859235177144,3723455,2.36,143.0,,,
2022-01-06,MSFT,Q1,2022,2022-01-01,2022-03-31,282.0256334867456,2475089,2.36,143.0,,,
2022-01-07,MSFT,Q1,2022,2022-01-01,2022-03-31,278.6889841583531,1705675,2.36,143.0,,,
2022-01-10,MSFT,Q1,2022,2022-01-01,2022-03-31,274.23287998967066,1919472,2.36,143.0,,,
2022-01-11,MSFT,Q1,2022,2022-01-01,2022-03-31,272.9477544813049,4707523,2.36,143.0,,,
2022-01-12,MSFT,Q1,2022,2022-01-01,2022-03-31,269.93423963524816,3785809,2.36,143.0,,,
2022-01-13,MSFT,Q1,2022,2022-01-01,2022-03-31,268.1927273445172,1421652,2.36,143.0,,,
2022-01-14,MSFT,Q1,2022,2022-01-01,2022-03-31,265.5263985676206,3412374,2.36,143.0,,,
2022-01-17,MSFT,Q1,2022,2022-01-01,2022-03-31,266.88975557990483,2659598,2.36,143.0,,,
2022-01-18,MSFT,Q1,2022,2022-01-01,2022-03-31,267.66429454395285,3403926,2.36,143.0,,,
2022-01-19,MSFT,Q1,2022,2022-01-01,2022-03-31,269.7126362116421,2799384,2.36,143.0,,,
2022-01-20,MSFT,Q1,2022,2022-01-01,2022-03-31,268.2097339687836,2625869,2.36,143.0,,,
2022-01-21,MSFT,Q1,2022,2022-01-01,2022-03-31,268.8915042575284,1443700,2.36,143.0,,,
2022-01-24,MSFT,Q1,2022,2022-01-01,2022-03-31,266.93749665994835,2552450,2.36,143.0,,,
2022-01-25,MSFT,Q1,2022,2022-01-01,2022-03-31,268.11468959330745,3643862,2.36,143.0,,,
2022-01-26,MSFT,Q1,2022,2022-01-01,2022-03-31,269.3186085183441,4035534,2.36,143.0,,,
2022-01-27,MSFT,Q1,2022,2022-01-01,2022-03-31,271.1946847770972,2567992,2.36,143.0,,,
2022-01-28,MSFT,Q1,2022,2022-01-01,2022-03-31,268.27506939643797,4630116,2.36,143.0,,,
2022-01-31,MSFT,Q1,2022,2022-01-01,2022-03-31,273.11581369381304,3418885,2.36,143.0,,,
2022-02-01,MSFT,Q1,2022,2022-01-01,2022-03-31,272.16708739376253,2266086,2.36,143.0,,,
2022-02-02,MSFT,Q1,2022,2022-01-01,2022-03-31,274.07969338169596,2451636,2.36,143.0,,,
2022-02-03,MSFT,Q1,2022,2022-01-01,2022-03-31,267.0484809110884,3090684,2.36,143.0,,,
2022-02-04,MSFT,Q1,2022,2022-01-01,2022-03-31,266.83286417192824,4865479,2.36,143.0,,,
2022-02-07,MSFT,Q1,2022,2022-01-01,2022-03-31,268.6730073141931,4829194,2.36,143.0,,,
2022-02-08,MSFT,Q1,2022,2022-01-01,2022-03-31,265.79367095696045,2877462,2.36,143.0,,,
2022-02-09,MSFT,Q1,2022,2022-01-01,2022-03-31,264.30591432165005,2554064,2.36,143.0,,,
2022-02-10,MSFT,Q1,2022,2022-01-01,2022-03-31,264.89268136682153,4438363,2.36,143.0,,,
2022-02-11,MSFT,Q1,2022,2022-01-01,2022-03-31,269.0707013715225,4355114,2.36,143.0,,,
2022-02-14,MSFT,Q1,2022,2022-01-01,2022-03-31,270.289581321745,1120126,2.36,143.0,,,
2022-02-15,MSFT,Q1,2022,2022-01-01,2022-03-31,272.99880516260686,4782230,2.36,143.0,,,
2022-02-16,MSFT,Q1,2022,2022-01-01,2022-03-31,267.90027936169537,3757776,2.36,143.0,,,
2022-02-17,MSFT,Q1,2022,2022-01-01,2022-03-31,262.7248068566174,1015044,2.36,143.0,,,
2022-02-18,MSFT,Q1,2022,2022-01-01,2022-03-31,261.695658538671,3923721,2.36,143.0,,,
2022-02-21,MSFT,Q1,2022,2022-01-01,2022-03-31,264.1198607639813,2014673,2.36,143.0,,,
2022-02-22,MSFT,Q1,2022,2022-01-01,2022-03-31,264.2865605673751,1546490,2.36,143.0,,,
2022-02-23,MSFT,Q1,2022,2022-01-01,2022-03-31,266.7779939600466,3215475,2.36,143.0,,,
2022-02-24,MSFT,Q1,2022,2022-01-01,2022-03-31,264.67917551445333,4153366,2.36,143.0,,,
2022-02-25,MSFT,Q1,2022,2022-01-01,2022-03-31,262.33724900177356,3353499,2.36,143.0,,,
2022-02-28,MSFT,Q1,2022,2022-01-01,2022-03-31,263.6246466103,3950256,2.36,143.0,,,
2022-03-01,MSFT,Q1,2022,2022-01-01,2022-03-31,266.5390693298714,1097769,2.36,143.0,,,
2022-03-02,MSFT,Q1,2022,2022-01-01,2022-03-31,268.9624593916766,4755924,2.36,143.0,,,
2022-03-03,MSFT,Q1,2022,2022-01-01,2022-03-31,268.9086088300235,1750187,2.36,143.0,,,
2022-03-04,MSFT,Q1,2022,2022-01-01,2022-03-31,268.92846029920804,4509963,2.36,143.0,,,
2022-03-07,MSFT,Q1,2022,2022-01-01,2022-03-31,265.61626163515916,3470849,2.36,143.0,,,
2022-03-08,MSFT,Q1,2022,2022-01-01,2022-03-31,266.85238727629894,2017652,2.36,143.0,,,
2022-03-09,MSFT,Q1,2022,2022-01-01,2022-03-31,267.289568587374,3214566,2.36,143.0,,,
2022-03-10,MSFT,Q1,2022,2022-01-01,2022-03-31,267.4895280333828,1495224,2.36,143.0,,,
2022-03-11,MSFT,Q1,2022,2022-01-01,2022-03-31,271.41215031025126,3118551,2.36,143.0,,,
2022-03-14,MSFT,Q1,2022,2022-01-01,2022-03-31,276.24797862695493,3282120,2.36,143.0,,,
2022-03-15,MSFT,Q1,2022,2022-01-01,2022-03-31,279.474248203496,3814389,2.36,143.0,,,
2022-03-16,MSFT,Q1,2022,2022-01-01,2022-03-31,273.99068662006925,2229336,2.36,143.0,,,
2022-03-17,MSFT,Q1,2022,2022-01-01,2022-03-31,270.80638881998647,1025672,2.36,143.0,,,
2022-03-18,MSFT,Q1,2022,2022-01-01,2022-03-31,267.52384758643296,2135895,2.36,143.0,,,
2022-03-21,MSFT,Q1,2022,2022-01-01,2022-03-31,270.8362459234762,3611342,2.36,143.0,,,
2022-03-22,MSFT,Q1,2022,2022-01-01,2022-03-31,271.9731765361714,2362833,2.36,143.0,,,
2022-03-23,MSFT,Q1,2022,2022-01-01,2022-03-31,267.33405605658646,4389789,2.36,143.0,,,
2022-03-24,MSFT,Q1,2022,2022-01-01,2022-03-31,269.8444511075928,2935880,2.36,143.0,,,
2022-03-25,MSFT,Q1,2022,2022-01-01,2022-03-31,268.40625125633267,1885622,2.36,143.0,,,
2022-03-28,MSFT,Q1,2022,2022-01-01,2022-03-31,269.0238168152248,3115193,2.36,143.0,,,
2022-03-29,MSFT,Q1,2022,2022-01-01,2022-03-31,270.2960957735804,3332670,2.36,143.0,,,
2022-03-30,MSFT,Q1,2022,2022-01-01,2022-03-31,268.8015314679707,2579099,2.36,143.0,,,
2022-03-31,MSFT,Q1,2022,2022-01-01,2022-03-31,272.9633633446634,4694425,2.36,143.0,,,
2022-04-01,MSFT,Q2,2022,2022-04-01,2022-06-30,278.96747605338663,1219018,2.13,88.2,,,
2022-04-04,MSFT,Q2,2022,2022-04-01,2022-06-30,281.2299397161789,2845934,2.13,88.2,,,
2022-04-05,MSFT,Q2,2022,2022-04-01,2022-06-30,283.4475621842729,1626138,2.13,88.2,,,
2022-04-06,MSFT,Q2,2022,2022-04-01,2022-06-30,288.96896628288926,4640843,2.13,88.2,,,
2022-04-07,MSFT,Q2,2022,2022-04-01,2022-06-30,288.16711252427103,4562524,2.13,88.2,,,
2022-04-08,MSFT,Q2,2022,2022-04-01,2022-06-30,284.26086090170276,1585141,2.13,88.2,,,
2022-04-11,MSFT,Q2,2022,2022-04-01,2022-06-30,286.90696745432376,3177514,2.13,88.2,,,
2022-04-12,MSFT,Q2,2022,2022-04-01,2022-06-30,288.70449727949926,3391462,2.13,88.2,,,
2022-04-13,MSFT,Q2,2022,2022-04-01,2022-06-30,288.0653902147952,4877897,2.13,88.2,,,
2022-04-14,MSFT,Q2,2022,2022-04-01,2022-06-30,291.11434349413236,4936997,2.13,88.2,,,
2022-04-15,MSFT,Q2,2022,2022-04-01,2022-06-30,284.0799363221381,1232291,2.13,88.2,,,
2022-04-18,MSFT,Q2,2022,2022-04-01,2022-06-30,282.52781485538895,1970452,2.13,88.2,,,
2022-04-19,MSFT,Q2,2022,2022-04-01,2022-06-30,282.0094354629831,1315882,2.13,88.2,,,
2022-04-20,MSFT,Q2,2022,2022-04-01,2022-06-30,281.01763167466873,2666565,2.13,88.2,,,
2022-04-21,MSFT,Q2,2022,2022-04-01,2022-06-30,277.61665723594876,3549716,2.13,88.2,,,
2022-04-22,MSFT,Q2,2022,2022-04-01,2022-06-30,276.2189055237356,3776496,2.13,88.2,,,
2022-04-25,MSFT,Q2,2022,2022-04-01,2022-06-30,278.73849882512513,2166312,2.13,88.2,,,
2022-04-26,MSFT,Q2,2022,2022-04-01,2022-06-30,279.4752763450243,4717472,2.13,88.2,,,
2022-04-27,MSFT,Q2,2022,2022-04-01,2022-06-30,280.2909389763385,1377354,2.13,88.2,,,
2022-04-28,MSFT,Q2,2022,2022-04-01,2022-06-30,284.0069431131089,4475108,2.13,88.2,,,
2022-04-29,MSFT,Q2,2022,2022-04-01,2022-06-30,283.7677941257377,4332758,2.13,88.2,,,
2022-05-02,MSFT,Q2,2022,2022-04-01,2022-06-30,288.80983504837104,2283805,2.13,88.2,,,
2022-05-03,MSFT,Q2,2022,2022-04-01,2022-06-30,295.30997507716916,1075346,2.13,88.2,,,
2022-05-04,MSFT,Q2,2022,2022-04-01,2022-06-30,294.77647521096077,2540420,2.13,88.2,,,
2022-05-05,MSFT,Q2,2022,2022-04-01,2022-06-30,296.0902268599401,2142129,2.13,88.2,,,
2022-05-06,MSFT,Q2,2022,2022-04-01,2022-06-30,297.2175154457611,1957454,2.13,88.2,,,
2022-05-09,MSFT,Q2,2022,2022-04-01,2022-06-30,296.10640228786525,3106878,2.13,88.2,,,
2022-05-10,MSFT,Q2,2022,2022-04-01,2022-06-30,299.55812405487484,3289625,2.13,88.2,,,
2022-05-11,MSFT,Q2,2022,2022-04-01,2022-06-30,298.8423046825893,4503970,2.13,88.2,,,
2022-05-12,MSFT,Q2,2022,2022-04-01,2022-06-30,303.25936433069086,1727999,2.13,88.2,,,
2022-05-13,MSFT,Q2,2022,2022-04-01,2022-06-30,303.98671405763304,3008060,2.13,88.2,,,
2022-05-16,MSFT,Q2,2022,2022-04-01,2022-06-30,303.83338097447984,4430201,2.13,88.2,,,
2022-05-17,MSFT,Q2,2022,2022-04-01,2022-06-30,303.40927604512586,1917164,2.13,88.2,,,
2022-05-18,MSFT,Q2,2022,2022-04-01,2022-06-30,301.0352076643362,2573879,2.13,88.2,,,
2022-05-19,MSFT,Q2,2022,2022-04-01,2022-06-30,301.2192213909809,1300769,2.13,88.2,,,
2022-05-20,MSFT,Q2,2022,2022-04-01,2022-06-30,301.59105449018875,3018804,2.13,88.2,,,
2022-05-23,MSFT,Q2,2022,2022-04-01,2022-06-30,296.432684007175,3022906,2.13,88.2,,,
2022-05-24,MSFT,Q2,2022,2022-04-01,2022-06-30,295.2766528246893,3078095,2.13,88.2,,,
2022-05-25,MSFT,Q2,2022,2022-04-01,2022-06-30,293.9180689199285,4252277,2.13,88.2,,,
2022-05-26,MSFT,Q2,2022,2022-04-01,2022-06-30,291.45016408220727,2770447,2.13,88.2,,,
2022-05-27,MSFT,Q2,2022,2022-04-01,2022-06-30,286.5540257662121,1924834,2.13,88.2,,,
2022-05-30,MSFT,Q2,2022,2022-04-01,2022-06-30,284.1749720194619,2638413,2.13,88.2,,,
2022-05-31,MSFT,Q2,2022,2022-04-01,2022-06-30,287.162480692716,3479157,2.13,88.2,,,
2022-06-01,MSFT,Q2,2022,2022-04-01,2022-06-30,290.4717872410252,4054171,2.13,88.2,,,
2022-06-02,MSFT,Q2,2022,2022-04-01,2022-06-30,299.4351672249264,3935265,2.13,88.2,,,
2022-06-03,MSFT,Q2,2022,2022-04-01,2022-06-30,297.9719332571723,1725224,2.13,88.2,,,
2022-06-06,MSFT,Q2,2022,2022-04-01,2022-06-30,299.15143838485915,3215083,2.13,88.2,,,
2022-06-07,MSFT,Q2,2022,2022-04-01,2022-06-30,300.8906648935327,1618960,2.13,88.2,,,
2022-06-08,MSFT,Q2,2022,2022-04-01,2022-06-30,298.41130982991183,1584007,2.13,88.2,,,
2022-06-09,MSFT,Q2,2022,2022-04-01,2022-06-30,295.9139877894659,1166745,2.13,88.2,,,
2022-06-10,MSFT,Q2,2022,2022-04-01,2022-06-30,288.5688400955134,1842154,2.13,88.2,,,
2022-06-13,MSFT,Q2,2022,2022-04-01,2022-06-30,288.3961083851152,4621142,2.13,88.2,,,
2022-06-14,MSFT,Q2,2022,2022-04-01,2022-06-30,285.9429348939052,3032711,2.13,88.2,,,
2022-06-15,MSFT,Q2,2022,2022-04-01,2022-06-30,282.46654080047745,4147264,2.13,88.2,,,
2022-06-16,MSFT,Q2,2022,2022-04-01,2022-06-30,281.0131999914479,4021778,2.13,88.2,,,
2022-06-17,MSFT,Q2,2022,2022-04-01,2022-06-30,277.30839408232924,3001475,2.13,88.2,,,
2022-06-20,MSFT,Q2,2022,2022-04-01,2022-06-30,277.33473658927784,2367603,2.13,88.2,,,
2022-06-21,MSFT,Q2,2022,2022-04-01,2022-06-30,276.13297174791535,4262510,2.13,88.2,,,
2022-06-22,MSFT,Q2,2022,2022-04-01,2022-06-30,269.79331804964335,1213338,2.13,88.2,,,
2022-06-23,MSFT,Q2,2022,2022-04-01,2022-06-30,267.9665064213193,3410828,2.13,88.2,,,
2022-06-24,MSFT,Q2,2022,2022-04-01,2022-06-30,273.1033165887312,2817361,2.13,88.2,,,
2022-06-27,MSFT,Q2,2022,2022-04-01,2022-06-30,271.288080562072,1234155,2.13,88.2,,,
2022-06-28,MSFT,Q2,2022,2022-04-01,2022-06-30,269.79662533509185,4982639,2.13,88.2,,,
2022-06-29,MSFT,Q2,2022,2022-04-01,2022-06-30,265.0650827868599,4039892,2.13,88.2,,,
2022-06-30,MSFT,Q2,2022,2022-04-01,2022-06-30,265.7077955814717,3855232,2.13,88.2,,,
2022-07-01,MSFT,Q3,2022,2022-07-01,2022-09-30,268.71754753577784,2422612,0.69,146.6,,,
2022-07-04,MSFT,Q3,2022,2022-07-01,2022-09-30,271.7912897984741,2064986,0.69,146.6,,,
2022-07-05,MSFT,Q3,2022,2022-07-01,2022-09-30,271.8663023842967,1187295,0.69,146.6,,,
2022-07-06,MSFT,Q3,2022,2022-07-01,2022-09-30,274.5484696897474,3136440,0.69,146.6,,,
2022-07-07,MSFT,Q3,2022,2022-07-01,2022-09-30,273.9222792712508,4592694,0.69,146.6,,,
2022-07-08,MSFT,Q3,2022,2022-07-01,2022-09-30,279.0031310457017,1261498,0.69,146.6,,,
2022-07-11,MSFT,Q3,2022,2022-07-01,2022-09-30,279.60734804275603,4562872,0.69,146.6,,,
2022-07-12,MSFT,Q3,2022,2022-07-01,2022-09-30,280.2228541440193,1137875,0.69,146.6,,,
2022-07-13,MSFT,Q3,2022,2022-07-01,2022-09-30,281.684138543743,3748921,0.69,146.6,,,
2022-07-14,MSFT,Q3,2022,2022-07-01,2022-09-30,277.11636879444194,1638381,0.69,146.6,,,
2022-07-15,MSFT,Q3,2022,2022-07-01,2022-09-30,275.1661373372448,1264384,0.69,146.6,,,
2022-07-18,MSFT,Q3,2022,2022-07-01,2022-09-30,274.00408072544775,1308243,0.69,146.6,,,
2022-07-19,MSFT,Q3,2022,2022-07-01,2022-09-30,275.2703826316416,2642397,0.69,146.6,,,
2022-07-20,MSFT,Q3,2022,2022-07-01,2022-09-30,273.97901562868566,4944899,0.69,146.6,,,
2022-07-21,MSFT,Q3,2022,2022-07-01,2022-09-30,278.0511056113991,4449233,0.69,146.6,,,
2022-07-22,MSFT,Q3,2022,2022-07-01,2022-09-30,278.618333569328,1481094,0.69,146.6,,,Hold
2022-07-25,MSFT,Q3,2022,2022-07-01,2022-09-30,280.5259631973721,1191631,0.69,146.6,,,Hold
2022-07-26,MSFT,Q3,2022,2022-07-01,2022-09-30,283.9465496115466,1824273,0.69,146.6,,,Hold
2022-07-27,MSFT,Q3,2022,2022-07-01,2022-09-30,283.44480257733943,1460832,0.69,146.6,,,Hold
2022-07-28,MSFT,Q3,2022,2022-07-01,2022-09-30,288.29211765537667,2034459,0.69,146.6,,,Hold
2022-07-29,MSFT,Q3,2022,2022-07-01,2022-09-30,284.73164398524386,1455031,0.69,146.6,,,Hold
2022-08-01,MSFT,Q3,2022,2022-07-01,2022-09-30,287.98475879596225,4021731,0.69,146.6,,,Hold
2022-08-02,MSFT,Q3,2022,2022-07-01,2022-09-30,288.84324376653916,1825105,0.69,146.6,,,Hold
2022-08-03,MSFT,Q3,2022,2022-07-01,2022-09-30,287.9596521904844,2588890,0.69,146.6,,,Hold
